Date,Open,High,Low,Close,Adj Close,Volume
2013-07-16,5.0,5.0,5.0,5.0,5.0,0
2013-07-17,5.0,5.0,5.0,5.0,5.0,0
2013-07-18,5.0,5.0,5.0,5.0,5.0,0
2013-07-19,5.0,5.0,5.0,5.0,5.0,0
2013-07-22,5.0,5.0,5.0,5.0,5.0,0
2013-07-23,5.0,5.0,5.0,5.0,5.0,0
2013-07-24,5.0,5.0,5.0,5.0,5.0,0
2013-07-25,5.0,5.0,5.0,5.0,5.0,0
2013-07-26,5.0,5.0,5.0,5.0,5.0,0
2013-07-29,5.0,5.0,5.0,5.0,5.0,0
2013-07-30,5.0,5.0,5.0,5.0,5.0,0
2013-07-31,5.0,5.0,5.0,5.0,5.0,0
2013-08-01,5.0,5.0,5.0,5.0,5.0,0
2013-08-02,5.0,5.0,5.0,5.0,5.0,0
2013-08-05,5.0,5.0,5.0,5.0,5.0,0
2013-08-06,5.0,5.0,5.0,5.0,5.0,0
2013-08-07,5.0,5.0,5.0,5.0,5.0,0
2013-08-08,5.0,5.0,5.0,5.0,5.0,0
2013-08-09,5.0,5.0,5.0,5.0,5.0,0
2013-08-12,5.0,5.0,5.0,5.0,5.0,0
2013-08-13,5.0,5.0,5.0,5.0,5.0,0
2013-08-14,5.0,5.0,5.0,5.0,5.0,0
2013-08-15,5.0,5.0,5.0,5.0,5.0,0
2013-08-16,5.0,5.0,5.0,5.0,5.0,0
2013-08-19,5.0,5.0,5.0,5.0,5.0,0
2013-08-20,5.0,5.0,5.0,5.0,5.0,22
2013-08-21,5.0,5.0,5.0,5.0,5.0,4
2013-08-22,5.0,5.0,5.0,5.0,5.0,0
2013-08-23,5.0,5.0,5.0,5.0,5.0,0
2013-08-26,5.0,5.0,5.0,5.0,5.0,0
2013-08-27,5.0,5.0,5.0,5.0,5.0,0
2013-08-28,5.0,5.0,5.0,5.0,5.0,0
2013-08-29,5.0,5.0,5.0,5.0,5.0,0
2013-08-30,5.0,5.0,5.0,5.0,5.0,0
2013-09-03,5.0,5.0,5.0,5.0,5.0,0
2013-09-04,5.0,5.0,5.0,5.0,5.0,0
2013-09-05,5.0,5.0,5.0,5.0,5.0,0
2013-09-06,5.0,5.0,5.0,5.0,5.0,0
2013-09-09,5.0,5.0,5.0,5.0,5.0,0
2013-09-10,5.0,5.0,5.0,5.0,5.0,0
2013-09-11,5.0,5.0,5.0,5.0,5.0,0
2013-09-12,5.0,5.0,5.0,5.0,5.0,0
2013-09-13,5.0,5.0,5.0,5.0,5.0,0
2013-09-16,5.0,5.0,5.0,5.0,5.0,0
2013-09-17,5.0,5.0,5.0,5.0,5.0,0
2013-09-18,5.0,5.0,5.0,5.0,5.0,70
2013-09-19,5.0,5.0,5.0,5.0,5.0,0
2013-09-20,5.0,5.0,5.0,5.0,5.0,0
2013-09-23,5.0,5.0,5.0,5.0,5.0,140
2013-09-24,5.0,5.0,5.0,5.0,5.0,0
2013-09-25,5.0,5.0,5.0,5.0,5.0,0
2013-09-26,5.0,5.0,5.0,5.0,5.0,0
2013-09-27,5.0,5.0,5.0,5.0,5.0,0
2013-09-30,5.0,5.0,5.0,5.0,5.0,60
2013-10-01,5.0,5.0,5.0,5.0,5.0,0
2013-10-02,5.0,5.0,5.0,5.0,5.0,0
2013-10-03,5.0,5.0,5.0,5.0,5.0,0
2013-10-04,5.0,5.0,5.0,5.0,5.0,0
2013-10-07,5.0,5.0,5.0,5.0,5.0,0
2013-10-08,5.0,5.0,5.0,5.0,5.0,0
2013-10-09,5.0,5.0,5.0,5.0,5.0,0
2013-10-10,5.0,5.0,5.0,5.0,5.0,0
2013-10-11,5.0,5.0,5.0,5.0,5.0,0
2013-10-14,5.0,5.0,5.0,5.0,5.0,0
2013-10-15,5.0,5.0,5.0,5.0,5.0,0
2013-10-16,5.0,5.0,5.0,5.0,5.0,0
2013-10-17,5.0,5.0,5.0,5.0,5.0,0
2013-10-18,5.0,5.0,5.0,5.0,5.0,0
2013-10-21,5.0,5.0,5.0,5.0,5.0,0
2013-10-22,5.0,5.0,5.0,5.0,5.0,0
2013-10-23,5.0,5.0,5.0,5.0,5.0,0
2013-10-24,5.0,5.0,5.0,5.0,5.0,0
2013-10-25,5.0,5.0,5.0,5.0,5.0,0
2013-10-28,5.0,5.0,5.0,5.0,5.0,0
2013-10-29,5.0,5.0,5.0,5.0,5.0,0
2013-10-30,5.0,5.0,5.0,5.0,5.0,0
2013-10-31,5.0,5.0,5.0,5.0,5.0,0
2013-11-01,5.0,5.0,5.0,5.0,5.0,0
2013-11-04,5.0,5.0,5.0,5.0,5.0,0
2013-11-05,5.0,5.0,5.0,5.0,5.0,0
2013-11-06,5.0,5.0,5.0,5.0,5.0,0
2013-11-07,5.0,5.0,5.0,5.0,5.0,0
2013-11-08,5.0,5.0,5.0,5.0,5.0,0
2013-11-11,5.0,5.0,5.0,5.0,5.0,0
2013-11-12,5.0,5.0,5.0,5.0,5.0,0
2013-11-13,5.0,5.0,5.0,5.0,5.0,0
2013-11-14,5.0,5.0,5.0,5.0,5.0,0
2013-11-15,5.0,5.0,5.0,5.0,5.0,0
2013-11-18,5.0,5.0,5.0,5.0,5.0,0
2013-11-19,5.0,5.0,5.0,5.0,5.0,0
2013-11-20,5.0,5.0,5.0,5.0,5.0,0
2013-11-21,5.0,5.0,5.0,5.0,5.0,0
2013-11-22,5.0,5.0,5.0,5.0,5.0,0
